dataset,prop_budget,seed,mean_width,coverage,sq_err,n_resampled,n_resampled_unique
mmlu-pro,0.075,43,0.0330135039985179,0.9507455942159964,7.733146048849449e-05,46.258020786263,44.33032083145052
mmlu-pro,0.075,44,0.0329913310706615,0.9403524627202892,7.973095489433035e-05,46.34568459105287,44.36375960234975
mmlu-pro,0.075,45,0.0328578129410743,0.9367374604609128,7.739121792837977e-05,46.14324446452779,44.26660641662901
mmlu-pro,0.075,46,0.0327710583806037,0.9408043380027112,7.742606976535171e-05,46.21283325802079,44.36014460009038
mmlu-pro,0.075,47,0.033184390515089,0.9430637144148216,7.872684363974258e-05,45.97605061003164,44.15906009941256
mmlu-pro,0.075,48,0.0329565703868866,0.9399005874378672,7.838644523872063e-05,46.242657026660645,44.30863081789426
mmlu-pro,0.075,49,0.0329291969537735,0.9498418436511524,7.728715718258172e-05,46.2602801626751,44.42159963849978
mmlu-pro,0.075,50,0.0331852026283741,0.9489380930863082,7.491761061828583e-05,45.875734297333935,44.04428377767736
mmlu-pro,0.075,51,0.0330309942364692,0.9439674649796655,7.82542338129133e-05,46.11342069588794,44.23316764572978
mmlu-pro,0.075,52,0.0330521427094936,0.9362855851784908,8.265968062914908e-05,46.10528694080434,44.25982828739268
mmlu-pro,0.075,53,0.0332272164523601,0.9417080885675554,7.767395436530933e-05,46.04880253050158,44.210573881608674
mmlu-pro,0.075,54,0.0328665971755981,0.9430637144148216,8.083548891590908e-05,46.06868504292815,44.17849073655671
mmlu-pro,0.075,55,0.0331223160028457,0.9358337098960688,8.397813508054242e-05,46.42114776321736,44.52688657930411
mmlu-pro,0.075,56,0.0330459624528884,0.945774966109354,8.139574492815882e-05,46.46904654315409,44.574333483958426
mmlu-pro,0.075,57,0.0328630954027175,0.930863081789426,8.05934178060852e-05,46.06778129236331,44.20289200180751
mmlu-pro,0.075,58,0.032854501157999,0.9417080885675554,7.80773552833125e-05,46.46046091278807,44.542702214188886
mmlu-pro,0.075,59,0.0330933928489685,0.9489380930863082,7.847201777622104e-05,46.24898328061455,44.39222774514234
mmlu-pro,0.075,60,0.0329770073294639,0.948034342521464,8.046234142966568e-05,45.842295526434704,44.05151378219612
mmlu-pro,0.075,61,0.0331005528569221,0.9403524627202892,8.112225623335689e-05,46.24853140533213,44.37053773158608
mmlu-pro,0.075,62,0.0328817665576934,0.9385449615906012,8.061775588430464e-05,46.17171260732038,44.31676457297786
mmlu-pro,0.075,63,0.0329986400902271,0.9548124717577948,7.682214345550165e-05,45.92272932670584,44.070944419340265
mmlu-pro,0.075,64,0.0329053476452827,0.94713059195662,8.109003829304129e-05,45.98011748757343,44.08043380027112
mmlu-pro,0.075,65,0.0331659950315952,0.9417080885675554,8.02073918748647e-05,46.1269769543606,44.234071396294624
mmlu-pro,0.075,66,0.0330908149480819,0.9376412110257568,8.326400711666793e-05,46.18165386353367,44.31224582015364
mmlu-pro,0.075,67,0.033007014542818,0.9511974694984184,7.565253326902166e-05,46.26479891549933,44.39674649796656
mmlu-pro,0.075,68,0.0329969897866249,0.9493899683687302,7.621389522682875e-05,46.54676909173068,44.65250790781744
mmlu-pro,0.075,69,0.0329035520553588,0.9385449615906012,8.022174006327987e-05,46.0081337550836,44.15815634884772
mmlu-pro,0.075,70,0.033131506294012,0.945774966109354,7.946269761305302e-05,46.0655219159512,44.19746949841844
mmlu-pro,0.075,71,0.0328318811953067,0.9507455942159964,7.588429434690624e-05,46.32535020334388,44.394487121554455
mmlu-pro,0.075,72,0.0329280644655227,0.9403524627202892,7.801037281751633e-05,46.29055580659738,44.38364211477632
mmlu-pro,0.075,73,0.0331123955547809,0.9362855851784908,8.355057070730254e-05,46.25666516041573,44.40668775417985
mmlu-pro,0.075,74,0.0328474305570125,0.9385449615906012,8.00114794401452e-05,46.183009489380936,44.269317668323545
mmlu-pro,0.075,75,0.0331161357462406,0.9453230908269318,7.959600043250248e-05,46.12833258020787,44.258020786263
mmlu-pro,0.075,76,0.0331384018063545,0.9435155896972436,8.052583143580705e-05,46.26344328965206,44.35517397198373
mmlu-pro,0.075,77,0.0330303646624088,0.948034342521464,7.956349872983992e-05,46.465883416177135,44.49525530953457
mmlu-pro,0.075,78,0.0330132693052291,0.9412562132851332,8.105368033284321e-05,46.152733845458656,44.29055580659738
mmlu-pro,0.075,79,0.0330351255834102,0.9403524627202892,8.065022848313674e-05,46.10709444193403,44.17532760957976
mmlu-pro,0.075,80,0.0330567248165607,0.9408043380027112,8.107786561595276e-05,46.28603705377316,44.41211025756891
mmlu-pro,0.075,81,0.0330416671931743,0.9453230908269318,7.460200868081301e-05,46.11703569814731,44.26344328965206
mmlu-pro,0.075,82,0.0330013260245323,0.938093086308179,8.135518146445975e-05,45.98463624039765,44.09308630817895
mmlu-pro,0.075,83,0.0330406054854393,0.9421599638499776,8.104286825982854e-05,46.15228197017623,44.26389516493448
mmlu-pro,0.075,84,0.0329865589737892,0.9371893357433349,8.542087016394362e-05,46.20334387708993,44.30591956619973
mmlu-pro,0.075,85,0.0330168865621089,0.9394487121554452,8.246792276622728e-05,46.27971079981925,44.40759150474469
mmlu-pro,0.075,86,0.0329575613141059,0.9502937189335744,7.317861309275031e-05,45.90284681427926,44.0921825576141
mmlu-pro,0.075,87,0.0327348373830318,0.9353818346136468,7.895706949057057e-05,46.258020786263,44.404428377767736
mmlu-pro,0.075,88,0.0328019149601459,0.9317668323542704,8.591570076532662e-05,46.08992318120199,44.21825576140985
mmlu-pro,0.075,89,0.0329986922442913,0.938996836873023,8.136405813274905e-05,46.08856755535472,44.258020786263
mmlu-pro,0.075,90,0.032966498285532,0.9394487121554452,8.214898844016716e-05,46.29643018526887,44.42973339358337
mmlu-pro,0.075,91,0.0331250354647636,0.9399005874378672,8.3759288827423e-05,46.11568007230005,44.24898328061455
mmlu-pro,0.075,92,0.0330323539674282,0.9421599638499776,7.977226778166369e-05,46.03931314957072,44.23045639403525
mmlu-pro,0.075,93,0.0327260755002498,0.9376412110257568,7.874594302847981e-05,46.33709896068685,44.47220967013104
mmlu-pro,0.075,94,0.0329600535333156,0.946226841391776,7.373838889179751e-05,46.12562132851333,44.25530953456846
mmlu-pro,0.075,95,0.0329596400260925,0.9439674649796655,8.196040289476514e-05,46.47853592408495,44.58427474017172
mmlu-pro,0.075,96,0.0329175405204296,0.9426118391323997,7.920181815279648e-05,46.159511974694986,44.28151830094894
mmlu-pro,0.075,97,0.0328862406313419,0.9493899683687302,7.531652954639867e-05,46.23316764572978,44.35607772254858
mmlu-pro,0.075,98,0.0330914556980133,0.9430637144148216,7.72376952227205e-05,46.13691821057388,44.26344328965206
mmlu-pro,0.075,99,0.0329811014235019,0.9439674649796655,7.61570263421163e-05,46.22729326705829,44.34297333935834
mmlu-pro,0.1,0,0.0275763906538486,0.9511974694984184,5.0742986786644906e-05,81.69136918210575,77.26389516493448
mmlu-pro,0.1,1,0.02753646671772,0.938996836873023,5.6526288972236216e-05,81.59783099864438,77.16312697695436
mmlu-pro,0.1,2,0.0276703685522079,0.9385449615906012,5.521826460608281e-05,81.52327157704474,77.14008133755084
mmlu-pro,0.1,3,0.0274644736200571,0.9484862178038862,5.450460230349563e-05,81.67916854948035,77.23813827383643
mmlu-pro,0.1,4,0.0275300778448581,0.9430637144148216,5.379793219617568e-05,81.79665612291008,77.32670582919114
mmlu-pro,0.1,5,0.027545940130949,0.9530049706281066,5.52086676179897e-05,81.80478987799367,77.29597830998645
mmlu-pro,0.1,6,0.027440495789051,0.9511974694984184,5.318693001754582e-05,81.9588793492996,77.45187528242205
mmlu-pro,0.1,7,0.0275097992271184,0.9493899683687302,5.064084325567819e-05,81.63352914595572,77.2110257568911
mmlu-pro,0.1,8,0.0276233591139316,0.9412562132851332,5.9014069847762585e-05,81.73565295978311,77.29191143244465
mmlu-pro,0.1,9,0.0275755021721124,0.94713059195662,5.5700969824101776e-05,81.66064166290104,77.2417532760958
mmlu-pro,0.1,10,0.0276324078440666,0.948034342521464,5.468694871524349e-05,81.7275192046995,77.22051513782196
mmlu-pro,0.1,11,0.0276217032223939,0.938996836873023,6.0218688304303214e-05,81.81518300948939,77.27564392227745
mmlu-pro,0.1,12,0.0274898447096347,0.9421599638499776,5.504455111804418e-05,81.68910980569363,77.23000451875282
mmlu-pro,0.1,13,0.0276039242744445,0.9421599638499776,5.784079621662386e-05,81.69498418436511,77.27609579755988
mmlu-pro,0.1,14,0.0275369547307491,0.9435155896972436,5.848001819686033e-05,81.89200180750113,77.43289652056033
mmlu-pro,0.1,15,0.0275311041623353,0.9421599638499776,5.626108759315685e-05,81.57207410754631,77.19340262087664
mmlu-pro,0.1,16,0.0276376195251941,0.9453230908269318,5.623004471999593e-05,81.82196113872571,77.31721644826028
mmlu-pro,0.1,17,0.0275013260543346,0.9507455942159964,5.3606610890710726e-05,81.94938996836873,77.40939900587438
mmlu-pro,0.1,18,0.0275409128516912,0.946226841391776,5.316745591699146e-05,81.9078174423859,77.45549028468143
mmlu-pro,0.1,19,0.0275410488247871,0.9426118391323997,5.497394886333496e-05,81.65205603253503,77.22277451423408
mmlu-pro,0.1,20,0.0275953467935323,0.9516493447808404,5.310123742674477e-05,81.46949841843652,77.06597379123362
mmlu-pro,0.1,21,0.0275143887847661,0.9439674649796655,5.712511119781993e-05,81.34884771802983,76.97695436059648
mmlu-pro,0.1,22,0.0276205241680145,0.9399005874378672,5.374042666517198e-05,81.57117035698148,77.14505196565749
mmlu-pro,0.1,23,0.0275765992701053,0.9534568459105288,5.403580507845618e-05,81.6127428829643,77.08178942611839
mmlu-pro,0.1,24,0.0274444986134767,0.9516493447808404,5.334217712515965e-05,81.84997740623588,77.38680524175328
mmlu-pro,0.1,25,0.0276019126176834,0.945774966109354,5.619005605694838e-05,81.22548576592861,76.96339810212382
mmlu-pro,0.1,26,0.027583522722125,0.9403524627202892,5.612084351014346e-05,81.45549028468143,77.0469950293719
mmlu-pro,0.1,27,0.0274825878441333,0.9430637144148216,5.6389279052382335e-05,81.61545413465883,77.17803886127429
mmlu-pro,0.1,28,0.0276040844619274,0.9421599638499776,5.513576616067439e-05,81.7275192046995,77.39674649796656
mmlu-pro,0.1,29,0.0275047570466995,0.9534568459105288,5.255519499769434e-05,81.70808856755536,77.25756891098057
mmlu-pro,0.1,30,0.0275535564869642,0.946678716674198,5.555514871957712e-05,81.80795300497063,77.34704021690014
mmlu-pro,0.1,31,0.0276446882635355,0.938996836873023,5.557998883887194e-05,81.44193402620877,76.99141436963399
mmlu-pro,0.1,32,0.0274459794163703,0.9399005874378672,5.543500446947292e-05,81.84500677812925,77.41120650700407
mmlu-pro,0.1,33,0.0276105627417564,0.946226841391776,5.677157605532557e-05,81.61726163578852,77.13827383642115
mmlu-pro,0.1,34,0.0275865383446216,0.9507455942159964,5.503432112163864e-05,81.42747401717126,77.03434252146408
mmlu-pro,0.1,35,0.0275929719209671,0.946678716674198,5.24558563483879e-05,81.59331224582016,77.1229100768188
mmlu-pro,0.1,36,0.027532422915101,0.9530049706281066,5.261455589788966e-05,81.61229100768189,77.25033890646182
mmlu-pro,0.1,37,0.0274851974099874,0.9335743334839584,5.9092199080623686e-05,81.46678716674198,77.08540442837777
mmlu-pro,0.1,38,0.0276970490813255,0.9417080885675554,5.78858598601073e-05,81.83913239945775,77.37596023497515
mmlu-pro,0.1,39,0.0275521241128444,0.938093086308179,5.503216016222723e-05,81.95255309534569,77.44826028016267
mmlu-pro,0.1,40,0.0276435017585754,0.9453230908269318,5.3041130740894005e-05,81.61364663352914,77.17487573429733
mmlu-pro,0.1,41,0.0275394320487976,0.938093086308179,5.733481884817593e-05,81.82015363759602,77.29371893357434
mmlu-pro,0.1,42,0.0274862684309482,0.9439674649796655,5.5666998378001153e-05,81.74694984184366,77.30817894261185
mmlu-pro,0.1,43,0.027544492855668,0.9498418436511524,5.242957195150666e-05,81.76502485314053,77.20424762765477
mmlu-pro,0.1,44,0.0275444481521844,0.948034342521464,5.466651055030525e-05,81.9078174423859,77.27745142340714
mmlu-pro,0.1,45,0.027434729039669,0.9408043380027112,5.491094634635374e-05,81.75372797107998,77.3402620876638
mmlu-pro,0.1,46,0.0273378510028123,0.9430637144148216,5.247701483312994e-05,81.85539990962495,77.41934026208767
mmlu-pro,0.1,47,0.027647566050291,0.9362855851784908,5.508381946128793e-05,81.63804789877994,77.21961138725712
mmlu-pro,0.1,48,0.0275224484503269,0.9453230908269318,5.557542681344785e-05,81.93402620876638,77.40036150022594
mmlu-pro,0.1,49,0.0275072697550058,0.9435155896972436,5.420569505076856e-05,81.86353366470854,77.43199276999549
mmlu-pro,0.1,50,0.0276991184800863,0.946678716674198,5.330994099495001e-05,81.3605964753728,76.99096249435156
mmlu-pro,0.1,51,0.0275422856211662,0.9403524627202892,5.4704265494365245e-05,81.77180298237687,77.30140081337551
mmlu-pro,0.1,52,0.0275894161313772,0.9376412110257568,5.544419764191844e-05,81.51287844554903,77.11568007230005
mmlu-pro,0.1,53,0.0277006868273019,0.9408043380027112,5.383762618293986e-05,81.5205603253502,77.07636692272933
mmlu-pro,0.1,54,0.0274538900703191,0.9430637144148216,5.521240382222459e-05,81.75553547220967,77.27519204699503
mmlu-pro,0.1,55,0.0276240725070238,0.929959331224582,5.940754635958001e-05,81.89471305919567,77.47401717126074
mmlu-pro,0.1,56,0.0275492742657661,0.9498418436511524,5.434773265733384e-05,81.82422051513782,77.37867148666969
mmlu-pro,0.1,57,0.0274538025259971,0.938093086308179,5.555990355787799e-05,81.59918662449164,77.09715318572074
mmlu-pro,0.1,58,0.0274330228567123,0.9525530953456848,5.389213401940651e-05,81.83461364663353,77.29145955716223
mmlu-pro,0.1,59,0.0276033449918031,0.9543605964753727,5.422945832833648e-05,81.66018978761862,77.18798011748757
mmlu-pro,0.1,60,0.0275724902749061,0.9502937189335744,5.623655306408182e-05,81.4301852688658,77.05874378671487
mmlu-pro,0.1,61,0.0275966189801692,0.9448712155445096,5.502625572262332e-05,81.84274740171713,77.32399457749662
mmlu-pro,0.1,62,0.0274545866996049,0.9489380930863082,5.362226147553884e-05,81.6823316764573,77.23678264798916
mmlu-pro,0.1,63,0.027528828009963,0.9507455942159964,5.458618397824466e-05,81.35743334839584,76.94984184365116
mmlu-pro,0.1,64,0.0274491403251886,0.947582467239042,5.693024650099687e-05,81.62358788974244,77.15499322187077
mmlu-pro,0.1,65,0.027616711333394,0.9403524627202892,5.509947004611604e-05,81.68142792589245,77.20741075463172
mmlu-pro,0.1,66,0.0276233274489641,0.9403524627202892,5.901285840081982e-05,81.74152733845459,77.25124265702667
mmlu-pro,0.1,67,0.0275528617203235,0.9543605964753727,5.170503573026508e-05,81.73836421147763,77.2928151830095
mmlu-pro,0.1,68,0.0275456365197896,0.9448712155445096,5.416309431893751e-05,82.05286940804338,77.55490284681429
mmlu-pro,0.1,69,0.0275011118501424,0.9417080885675554,5.571558722294867e-05,81.73203795752373,77.26479891549933
mmlu-pro,0.1,70,0.0276460740715265,0.9498418436511524,5.418299770099111e-05,81.6272028920018,77.11206507004067
mmlu-pro,0.1,71,0.0274300221353769,0.9448712155445096,5.385494660004042e-05,81.9814731134207,77.4794396746498
mmlu-pro,0.1,72,0.0274944640696048,0.9453230908269318,5.294585207593627e-05,81.70763669227294,77.17849073655671
mmlu-pro,0.1,73,0.0276133939623832,0.9444193402620876,5.744709051214159e-05,81.65521915951197,77.26660641662902
mmlu-pro,0.1,74,0.0274256393313407,0.9417080885675554,5.565832179854624e-05,81.7971079981925,77.29371893357434
mmlu-pro,0.1,75,0.0276307538151741,0.948034342521464,5.473028068081476e-05,81.76095797559874,77.2765476728423
mmlu-pro,0.1,76,0.0276225507259368,0.9421599638499776,5.684054849552922e-05,81.76999548124718,77.23045639403524
mmlu-pro,0.1,77,0.027554428204894,0.9516493447808404,5.457752558868378e-05,82.1802982376864,77.58427474017172
mmlu-pro,0.1,78,0.0275524593889713,0.9394487121554452,5.605637124972418e-05,81.70944419340262,77.2661545413466
mmlu-pro,0.1,79,0.0275679863989353,0.946226841391776,5.78639010200277e-05,81.51242657026661,77.01084500677813
mmlu-pro,0.1,80,0.0275622922927141,0.9444193402620876,5.564387538470328e-05,81.90058743786715,77.41527338454587
mmlu-pro,0.1,81,0.0275684334337711,0.9421599638499776,5.349154525902122e-05,81.4098508811568,76.97966561229102
mmlu-pro,0.1,82,0.027531674131751,0.9439674649796655,5.436618812382221e-05,81.27022141888838,76.84997740623588
mmlu-pro,0.1,83,0.0275658499449491,0.9430637144148216,5.5341301049338654e-05,81.8770899231812,77.4220515137822
mmlu-pro,0.1,84,0.0275329537689685,0.9399005874378672,5.766618414781988e-05,81.82919114324447,77.29823768639855
mmlu-pro,0.1,85,0.0275350250303745,0.9344780840488026,5.77921346121002e-05,81.92453682783552,77.43560777225485
mmlu-pro,0.1,86,0.0275391656905412,0.9507455942159964,5.098580732010305e-05,81.15680072300046,76.77225485765929
mmlu-pro,0.1,87,0.0273714940994977,0.9448712155445096,5.587411214946769e-05,81.92544057840037,77.40623587889743
mmlu-pro,0.1,88,0.0274252835661172,0.9313149570718482,6.099906386225484e-05,81.87211929507457,77.41301400813376
mmlu-pro,0.1,89,0.027530575171113,0.9412562132851332,5.504156797542237e-05,81.7808404880253,77.40623587889743
mmlu-pro,0.1,90,0.0275347214192152,0.9417080885675554,5.650115417665802e-05,82.0,77.54993221870764
mmlu-pro,0.1,91,0.0276224073022604,0.9421599638499776,5.566504842136055e-05,81.5223678264799,77.06868504292815
mmlu-pro,0.1,92,0.0275387577712535,0.9493899683687302,5.534607407753356e-05,81.61997288748306,77.14053321283326
mmlu-pro,0.1,93,0.0273134876042604,0.9439674649796655,5.6261989811901e-05,81.84952553095346,77.3913239945775
mmlu-pro,0.1,94,0.027529327198863,0.9543605964753727,4.983614780940116e-05,81.65793041120651,77.2069588793493
mmlu-pro,0.1,95,0.0274927150458097,0.9399005874378672,5.5987464293139055e-05,81.89652056032536,77.44012652507908
mmlu-pro,0.1,96,0.0275061633437871,0.9444193402620876,5.586745464825072e-05,81.65476728422955,77.28151830094895
mmlu-pro,0.1,97,0.0274668391793966,0.9511974694984184,5.221975879976526e-05,81.8093086308179,77.37550835969273
mmlu-pro,0.1,98,0.0275916513055562,0.946226841391776,5.35664803464897e-05,81.69724356077722,77.20244012652508
mmlu-pro,0.1,99,0.0275162402540445,0.947582467239042,5.2168888942105696e-05,81.68594667871668,77.19746949841844
mmlu-pro,0.125,0,0.0240124575793743,0.9502937189335744,3.948112862417474e-05,126.75960234975148,118.07455942159964
mmlu-pro,0.125,1,0.0239697154611349,0.9322187076366923,4.392358096083626e-05,126.82828739267964,118.089923181202
mmlu-pro,0.125,2,0.02409035153687,0.9444193402620876,4.167098450125195e-05,126.49299593312246,117.87573429733392
mmlu-pro,0.125,3,0.0239091366529464,0.9453230908269318,4.01576871809084e-05,126.79575237234523,118.13194758246723
mmlu-pro,0.125,4,0.023989763110876,0.9430637144148216,4.089699359610677e-05,126.860822413014,118.159511974695
mmlu-pro,0.125,5,0.0240198988467454,0.9516493447808404,4.099336365470663e-05,127.09082693176684,118.3849977406236
mmlu-pro,0.125,6,0.0239367187023162,0.9552643470402168,3.9959759305929765e-05,127.24853140533212,118.51694532309084
mmlu-pro,0.125,7,0.0239393357187509,0.9489380930863082,3.755675788852386e-05,126.94803434252148,118.24898328061457
mmlu-pro,0.125,8,0.0240742228925228,0.9371893357433349,4.47832717327401e-05,126.90420244012653,118.258020786263
mmlu-pro,0.125,9,0.0240220203995704,0.94713059195662,4.211684063193388e-05,127.10483506552193,118.45549028468145
mmlu-pro,0.125,10,0.0240582674741745,0.9530049706281066,4.002750574727543e-05,126.91188431992772,118.208766380479
mmlu-pro,0.125,11,0.0240630190819501,0.9417080885675554,4.526364864432253e-05,127.0655219159512,118.2846814279259
mmlu-pro,0.125,12,0.023990549147129,0.9376412110257568,4.176875154371373e-05,126.7478535924085,118.0307275192047
mmlu-pro,0.125,13,0.024064552038908,0.9444193402620876,4.207557503832504e-05,126.82873926796204,118.21147763217353
mmlu-pro,0.125,14,0.0239974688738584,0.9412562132851332,4.489051934797317e-05,126.99954812471758,118.30637144148216
mmlu-pro,0.125,15,0.0239974409341812,0.9435155896972436,4.280845678295009e-05,126.90917306823316,118.22593764121105
mmlu-pro,0.125,16,0.0240699630230665,0.9421599638499776,4.331497984821908e-05,126.9896068685043,118.23316764572978
mmlu-pro,0.125,17,0.0239761807024478,0.9489380930863082,4.039923442178406e-05,127.07230004518752,118.29236330772709
mmlu-pro,0.125,18,0.0239906441420316,0.9489380930863082,4.018600156996399e-05,127.01084500677814,118.2991414369634
mmlu-pro,0.125,19,0.0240158680826425,0.947582467239042,4.1476137994322926e-05,126.68187980117489,118.02169001355628
mmlu-pro,0.125,20,0.0240371394902467,0.9507455942159964,4.115429692319594e-05,126.741979213737,118.08495255309536
mmlu-pro,0.125,21,0.0239570159465074,0.94713059195662,4.351906682131812e-05,126.70808856755536,118.03750564844104
mmlu-pro,0.125,22,0.0240684747695922,0.948034342521464,4.204934521112591e-05,126.88386805241754,118.2214188883868
mmlu-pro,0.125,23,0.0240305922925472,0.9498418436511524,4.12632834922988e-05,126.81789426118392,118.0081337550836
mmlu-pro,0.125,24,0.023915983736515,0.946226841391776,4.182024713372812e-05,126.90600994125622,118.2214188883868
mmlu-pro,0.125,25,0.0240625571459531,0.946678716674198,4.313175668357872e-05,126.315860822413,117.81247175779484
mmlu-pro,0.125,26,0.0240427926182746,0.938093086308179,4.151066968915984e-05,126.5490284681428,117.87618617261636
mmlu-pro,0.125,27,0.0239445865154266,0.94713059195662,4.091014852747321e-05,126.6922729326706,118.028920018075
mmlu-pro,0.125,28,0.0240253247320652,0.9412562132851332,4.180184259894304e-05,126.95436059647538,118.37505648441032
mmlu-pro,0.125,29,0.0239694956690073,0.9539087211929508,3.978129097959027e-05,127.00677812923634,118.27202892001807
mmlu-pro,0.125,30,0.0240177810192108,0.9453230908269318,4.24904101237189e-05,127.13827383642116,118.42024401265252
mmlu-pro,0.125,31,0.0240629389882087,0.9403524627202892,4.193304994259961e-05,126.692724807953,118.07953004970628
mmlu-pro,0.125,32,0.0239241681993007,0.946678716674198,4.1064919059863314e-05,126.83009489380932,118.17668323542702
mmlu-pro,0.125,33,0.0240649841725826,0.948034342521464,4.189327592030168e-05,126.76728422955264,118.07953004970628
mmlu-pro,0.125,34,0.0239975936710834,0.9552643470402168,4.222451025270857e-05,126.69859918662448,118.06597379123362
mmlu-pro,0.125,35,0.0240254942327737,0.9525530953456848,3.948774610762485e-05,126.75282422051514,118.04338002711252
mmlu-pro,0.125,36,0.0239655598998069,0.946678716674198,4.0012258978094906e-05,126.81427925892454,118.17306823316764
mmlu-pro,0.125,37,0.0239301174879074,0.9367374604609128,4.494871609495021e-05,126.48305467690918,117.852236782648
mmlu-pro,0.125,38,0.0241084340959787,0.9412562132851332,4.367529982118867e-05,126.96023497514686,118.19566199728877
mmlu-pro,0.125,39,0.0239748526364564,0.9448712155445096,4.1629249608377e-05,126.96972435607772,118.26751016719386
mmlu-pro,0.125,40,0.0240567345172166,0.9453230908269318,4.070675277034752e-05,126.75011296882062,118.03569814731136
mmlu-pro,0.125,41,0.0239742808043956,0.9353818346136468,4.396775329951197e-05,127.17984636240398,118.39855399909624
mmlu-pro,0.125,42,0.0239539220929145,0.945774966109354,4.2194642446702346e-05,126.73248983280617,118.0944419340262
mmlu-pro,0.125,43,0.0239979419857263,0.946678716674198,4.065507891937159e-05,127.12471757794847,118.33077270673294
mmlu-pro,0.125,44,0.0239906087517738,0.9453230908269318,4.092226299690083e-05,127.0411206507004,118.1432444645278
mmlu-pro,0.125,45,0.0239126048982143,0.946226841391776,4.053059092257172e-05,126.9222774514234,118.25937641211026
mmlu-pro,0.125,46,0.023857906460762,0.9516493447808404,3.911828389391303e-05,127.12878445549028,118.3890646181654
mmlu-pro,0.125,47,0.0240617543458938,0.9489380930863082,4.178687959210947e-05,126.97288748305468,118.33845458653413
mmlu-pro,0.125,48,0.023961953818798,0.9417080885675554,4.2890707845799625e-05,127.03840939900589,118.2661545413466
mmlu-pro,0.125,49,0.0239527802914381,0.947582467239042,4.1367999074282125e-05,127.2742882964302,118.48169905106192
mmlu-pro,0.125,50,0.024110784754157,0.94713059195662,4.062788502778858e-05,126.55987347492092,117.9877993673746
mmlu-pro,0.125,51,0.0239927135407924,0.9417080885675554,4.22809025621973e-05,126.96927248079533,118.25756891098058
mmlu-pro,0.125,52,0.0240371637046337,0.9403524627202892,4.3294821807648987e-05,127.05241753276096,118.32309082693178
mmlu-pro,0.125,53,0.024081764742732,0.9430637144148216,4.075741890119389e-05,126.852236782648,118.15047446904654
mmlu-pro,0.125,54,0.0239117555320262,0.946226841391776,4.114934199606069e-05,126.70537731586084,118.00135562584728
mmlu-pro,0.125,55,0.0240424834191799,0.929959331224582,4.425969018484466e-05,126.96656122910078,118.33935833709896
mmlu-pro,0.125,56,0.0240106582641601,0.9548124717577948,4.151908433414064e-05,127.06461816538636,118.30998644374154
mmlu-pro,0.125,57,0.0239178519695997,0.9385449615906012,4.289226126275025e-05,126.81789426118392,118.07094441934026
mmlu-pro,0.125,58,0.0238925665616989,0.947582467239042,4.065826942678541e-05,127.1206507004067,118.28151830094896
mmlu-pro,0.125,59,0.0240332167595624,0.9584274740171712,4.030919808428735e-05,126.65838228648892,117.95210122006328
mmlu-pro,0.125,60,0.0240066796541214,0.9511974694984184,4.3408268538769335e-05,126.66470854044285,118.04066877541798
mmlu-pro,0.125,61,0.0240611787885427,0.9507455942159964,4.072316369274631e-05,127.13420695887936,118.4139177586986
mmlu-pro,0.125,62,0.0239662528038024,0.9439674649796655,4.203640128253028e-05,127.13330320831452,118.3976502485314
mmlu-pro,0.125,63,0.023975359275937,0.9548124717577948,4.083799285581336e-05,126.75372797107998,118.10122006326256
mmlu-pro,0.125,64,0.023899283260107,0.9484862178038862,4.288475611247122e-05,126.6412110257569,117.97288748305468
mmlu-pro,0.125,65,0.0240672156214714,0.9426118391323997,4.132334652240388e-05,126.87166741979216,118.17306823316764
mmlu-pro,0.125,66,0.0240480229258537,0.9367374604609128,4.431397610460408e-05,126.87754179846362,118.07455942159964
mmlu-pro,0.125,67,0.0240181256085634,0.9530049706281066,4.0788156184135005e-05,126.91640307275192,118.21870763669229
mmlu-pro,0.125,68,0.0240020267665386,0.9421599638499776,4.280937355360948e-05,127.11929507455945,118.38047898779938
mmlu-pro,0.125,69,0.0239401385188102,0.9430637144148216,4.230950435157865e-05,126.88748305467692,118.2191595119747
mmlu-pro,0.125,70,0.0240513011813163,0.9552643470402168,4.0288319723913446e-05,126.594215996385,117.88612742882964
mmlu-pro,0.125,71,0.0239047985523939,0.946226841391776,4.046369576826692e-05,127.19882512426572,118.42114776321736
mmlu-pro,0.125,72,0.0239298455417156,0.9498418436511524,4.0102349885273725e-05,126.88025305015816,118.04744690465432
mmlu-pro,0.125,73,0.0240571647882461,0.9362855851784908,4.37986345787067e-05,126.99683687302306,118.32309082693178
mmlu-pro,0.125,74,0.0238985624164342,0.94713059195662,4.106682899873704e-05,126.7790329868956,118.08901943063717
mmlu-pro,0.125,75,0.0240624025464057,0.947582467239042,4.0547318349126726e-05,126.69362855851786,117.96882060551287
mmlu-pro,0.125,76,0.0240596272051334,0.946678716674198,4.201013143756427e-05,126.81427925892454,118.06100316312698
mmlu-pro,0.125,77,0.0240063667297363,0.9548124717577948,4.116113996133208e-05,127.45639403524628,118.54179846362403
mmlu-pro,0.125,78,0.0239839646965265,0.938996836873023,4.237317625666037e-05,126.94713059195662,118.21328513330322
mmlu-pro,0.125,79,0.0240272413939237,0.946678716674198,4.5086238969815895e-05,126.63398102123814,117.86760054225034
