dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,N_B,N_labels,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,22,478,478.0135803222656,0.0738676637411117,0.9570524412296564,2.2643614541677053
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,23,478,478.0872497558594,0.073952592909336,0.9620253164556962,2.258349520329901
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,24,478,478.137451171875,0.0739168003201484,0.948010849909584,2.266608038300304
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,25,478,477.5940551757813,0.0738311260938644,0.9511754068716094,2.2638185935046065
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,26,478,477.7396240234375,0.073790393769741,0.9430379746835442,2.267331294521605
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,27,478,477.37115478515625,0.0738470181822776,0.9484629294755876,2.2613457106052692
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,28,478,477.9778747558594,0.0738768354058265,0.9475587703435804,2.2638123066507045
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,29,478,477.7558898925781,0.0738353952765464,0.953887884267631,2.263678267311528
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,30,478,478.3132934570313,0.0739899277687072,0.9462025316455696,2.2613314918676295
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,31,478,477.9371643066406,0.0739338994026184,0.9452983725135624,2.256619939472295
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,32,478,478.0379943847656,0.07394590228796,0.9520795660036168,2.261117796278082
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,33,478,478.3643798828125,0.0738874599337577,0.9462025316455696,2.2614993199578666
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,34,478,478.3815612792969,0.0739450901746749,0.9484629294755876,2.2635077167896887
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,35,478,478.09765625,0.073881059885025,0.9525316455696202,2.265987419697012
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,36,478,478.2708129882813,0.0738931447267532,0.951627486437613,2.2601283646396073
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,37,478,477.5651245117187,0.0738962739706039,0.948010849909584,2.2650687169072348
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,38,478,477.6419677734375,0.0738454237580299,0.9471066907775768,2.263129046796655
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,39,478,477.78662109375,0.0737793892621994,0.9389692585895116,2.263644148935636
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,40,478,477.5,0.0738381519913673,0.955244122965642,2.2624609650154324
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,41,478,477.56781005859375,0.0738900601863861,0.9452983725135624,2.2621165703227644
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,42,478,478.6722412109375,0.0740056782960891,0.9412296564195298,2.2600911513732838
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,43,478,478.2762451171875,0.0738539099693298,0.950271247739602,2.2654836908584213
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,44,478,477.8214416503906,0.0739007443189621,0.9511754068716094,2.263052622455694
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,45,478,477.9891662597656,0.0738815441727638,0.9439421338155516,2.2635031181266676
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,46,478,477.9796752929687,0.0738705471158027,0.9448462929475588,2.263793756303102
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,47,478,478.7870788574219,0.0739319324493408,0.9507233273056056,2.262760589596025
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,48,478,477.0624084472656,0.0738721787929534,0.9430379746835442,2.261589521126803
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,49,478,478.3946838378906,0.0738636776804924,0.9430379746835442,2.265046382258019
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,50,478,477.2477416992187,0.0738245770335197,0.9593128390596743,2.2679466607336414
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,51,478,477.87115478515625,0.0738675966858863,0.9475587703435804,2.2603012524624564
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,52,478,477.4249572753906,0.0738200098276138,0.9511754068716094,2.2657065362872033
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,53,478,478.1261291503906,0.0739233046770095,0.9547920433996384,2.2592766946862466
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,54,478,477.4774169921875,0.0738069266080856,0.9584086799276672,2.2655175709495725
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,55,478,478.0402526855469,0.0738348066806793,0.9556962025316456,2.2665181968280135
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,56,478,477.9258728027344,0.0738798677921295,0.9534358047016276,2.2592384988670715
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,57,478,478.1139221191406,0.0738945230841636,0.9466546112115732,2.261593745301241
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,58,478,478.5949401855469,0.0739124789834022,0.9471066907775768,2.2671101541512755
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,59,478,477.4611206054687,0.0738359168171882,0.9534358047016276,2.26367270502181
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,60,478,477.3151245117187,0.07379812002182,0.9489150090415912,2.2637248322679593
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,61,478,478.3535461425781,0.0739383921027183,0.9425858951175408,2.264412441831292
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,62,478,478.0271301269531,0.0739328637719154,0.950271247739602,2.259011483113774
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,63,478,477.7915954589844,0.0738948285579681,0.9475587703435804,2.2592075289498816
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,64,478,478.3336486816406,0.0739009827375412,0.9380650994575044,2.260008764905688
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,65,478,477.75,0.0737726986408233,0.9493670886075948,2.2654937725274693
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,66,478,477.7369079589844,0.0738921165466308,0.9430379746835442,2.2616534130328487
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,67,478,478.314208984375,0.0739216804504394,0.9511754068716094,2.262233868171126
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,68,478,477.9647521972656,0.0739119350910186,0.9367088607594936,2.2629475272023276
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,69,478,478.1401672363281,0.0739218667149543,0.9566003616636528,2.2592706639838753
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,70,478,478.5718994140625,0.0740278512239456,0.9439421338155516,2.2581342728457443
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,71,478,478.1387939453125,0.0738692656159401,0.9471066907775768,2.2624915131123435
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,72,478,477.8490295410156,0.0738492310047149,0.9484629294755876,2.2672957360720956
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,73,478,477.41546630859375,0.0739069581031799,0.943490054249548,2.2600858528594765
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,74,478,478.289794921875,0.0738914161920547,0.9484629294755876,2.263695643671937
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,75,478,478.2613220214844,0.0738743990659713,0.9484629294755876,2.262233820729829
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,76,478,477.53662109375,0.0738778188824653,0.9475587703435804,2.26495546588195
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,77,478,478.244140625,0.0739580169320106,0.9471066907775768,2.2621016340855853
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,78,478,478.0963134765625,0.0738711729645729,0.9534358047016276,2.26074051483875
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,79,478,477.6369934082031,0.0738968551158905,0.9475587703435804,2.2624287593812493
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,80,478,477.9801330566406,0.0738965272903442,0.945750452079566,2.2612336365351413
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,81,478,477.9204406738281,0.0739108547568321,0.95750452079566,2.258508154072487
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,82,478,478.3002014160156,0.0738795101642608,0.9556962025316456,2.263356774898199
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,83,478,477.7803039550781,0.0737733319401741,0.9507233273056056,2.2638557237423864
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,84,478,477.8209838867187,0.0738334208726883,0.9593128390596743,2.2621862839070337
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,85,478,478.4104919433594,0.0739928111433982,0.953887884267631,2.2605390421406195
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,86,478,478.6478271484375,0.0739345252513885,0.9484629294755876,2.2605984203911826
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,87,478,477.9954833984375,0.0738839656114578,0.9593128390596743,2.2638718141821057
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,88,478,478.0994567871094,0.0738295167684555,0.9534358047016276,2.2658299825367347
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,89,478,477.5425109863281,0.0738834291696548,0.943490054249548,2.258200801249443
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,90,478,478.0750427246094,0.0739204436540603,0.9421338155515372,2.2631583107363733
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,91,478,477.93988037109375,0.0739398598670959,0.953887884267631,2.2617334689216597
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,92,478,477.4959411621094,0.0737905949354171,0.9403254972875226,2.2659857757262665
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,93,478,477.81195068359375,0.0739156007766723,0.9452983725135624,2.260225906174636
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,94,478,478.2821044921875,0.073987990617752,0.9566003616636528,2.256876501240291
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,95,478,477.79296875,0.0738110765814781,0.9448462929475588,2.268614302258796
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,96,478,477.2323913574219,0.0738479271531105,0.9489150090415912,2.2553527660981425
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,97,478,478.0325622558594,0.0738458484411239,0.9561482820976492,2.2602404300891856
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,98,478,477.5849914550781,0.0738823786377906,0.9412296564195298,2.2572325224067042
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.05,unif,,mean,99,478,477.4480285644531,0.0738699585199356,0.950271247739602,2.263344847988394
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,0,718,717.777587890625,0.0594985745847225,0.9556962025316456,2.2622260724013934
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,1,718,718.3427124023438,0.0594991780817508,0.9520795660036168,2.2629245625704013
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,2,718,718.0927124023438,0.0594873093068599,0.950271247739602,2.2617035955222318
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,3,718,719.1361083984375,0.0595288574695587,0.9525316455696202,2.265753599748576
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,4,718,718.3883666992188,0.059527464210987,0.9484629294755876,2.266428300097543
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,5,718,718.3530883789062,0.0595305040478706,0.9443942133815552,2.260550760791365
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,6,718,717.4990844726562,0.0594689734280109,0.9543399638336348,2.2604142942973455
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,7,718,718.9127807617188,0.0595848709344863,0.953887884267631,2.260002907713747
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,8,718,718.3001708984375,0.0594560392200946,0.9511754068716094,2.2656519253435765
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,9,718,717.4520874023438,0.0594636462628841,0.9416817359855334,2.2603314004416006
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,10,718,717.4525756835938,0.0594800598919391,0.9534358047016276,2.2648194651812354
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,11,718,718.2676391601562,0.0595069006085395,0.9525316455696202,2.261262818456584
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,12,718,718.2111206054688,0.059515081346035,0.945750452079566,2.261847898108441
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,13,718,718.2581787109375,0.0594989247620105,0.950271247739602,2.2672347326639106
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,14,718,716.8494873046875,0.0594172552227973,0.9498191681735986,2.264689944925242
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,15,718,717.7920532226562,0.0594830922782421,0.9471066907775768,2.2610312377531208
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,16,718,717.3453979492188,0.0594669505953788,0.9529837251356238,2.264162947155354
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,17,718,718.2373657226562,0.0595134608447551,0.955244122965642,2.262901305528522
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,18,718,717.3001708984375,0.0595059618353843,0.9534358047016276,2.2599305438415684
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,19,718,718.8526611328125,0.0595739558339118,0.9448462929475588,2.2581443587947287
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,20,718,718.439453125,0.0595292411744594,0.953887884267631,2.264645785000933
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,21,718,718.52490234375,0.0595870353281497,0.9534358047016276,2.261947813072745
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,22,718,718.186279296875,0.0594812296330928,0.9498191681735986,2.2628672294333922
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,23,718,718.1049194335938,0.0595513023436069,0.9615732368896924,2.260420571245446
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,24,718,718.1934814453125,0.0595090799033641,0.9471066907775768,2.264312003663722
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,25,718,717.929931640625,0.0594694279134273,0.953887884267631,2.262758217848049
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,26,718,717.5908813476562,0.0594610869884491,0.950271247739602,2.2637595614857178
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,27,718,717.4678955078125,0.0595022626221179,0.9525316455696202,2.2614628207932244
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,28,718,717.8377075195312,0.0594884045422077,0.9425858951175408,2.2624841758618888
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,29,718,717.8679809570312,0.0594553351402282,0.948010849909584,2.2651065502656054
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,30,718,718.06103515625,0.0595501847565174,0.9511754068716094,2.2604963861060074
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,31,718,718.7097778320312,0.0595782622694969,0.9475587703435804,2.2569209375110595
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,32,718,718.1442260742188,0.0595408864319324,0.9498191681735986,2.2618934750740713
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,33,718,718.1478271484375,0.0594849288463592,0.9416817359855334,2.2618996861478906
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,34,718,718.5623779296875,0.0595319457352161,0.9547920433996384,2.262448301179803
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,35,718,717.9828491210938,0.0594827756285667,0.95750452079566,2.2652765873546317
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,36,718,718.0836791992188,0.0595026686787605,0.9452983725135624,2.259597176808077
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,37,718,717.7789306640625,0.0595126710832119,0.9543399638336348,2.265244122438878
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,38,718,717.8331909179688,0.0594997107982635,0.9462025316455696,2.2605406011331604
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,39,718,717.808349609375,0.0594642609357833,0.93625678119349,2.2598751697580663
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,40,718,717.1767578125,0.0594521909952163,0.9534358047016276,2.26444235751158
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,41,718,717.4159545898438,0.0594773963093757,0.9421338155515372,2.263143093083188
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,42,718,718.7418823242188,0.0595471896231174,0.9376130198915008,2.2621662073776387
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,43,718,718.283935546875,0.0594946406781673,0.951627486437613,2.2641168677644954
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,44,718,717.7323608398438,0.0594797544181346,0.9493670886075948,2.2627367803489267
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,45,718,718.6387939453125,0.0595153905451297,0.9466546112115732,2.262385864111719
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,46,718,718.0384521484375,0.0595078356564044,0.9475587703435804,2.261802550569571
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,47,718,718.9168090820312,0.059544239193201,0.948010849909584,2.2628692167219864
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,48,718,716.7636108398438,0.0594948753714561,0.9439421338155516,2.260179400366572
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,49,718,718.6903686523438,0.0595111399888992,0.950271247739602,2.264386581840784
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,50,718,717.357177734375,0.0594540871679782,0.9543399638336348,2.2683445767817676
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,51,718,717.7604370117188,0.059491716325283,0.9493670886075948,2.261223511952202
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,52,718,717.0357055664062,0.0594456903636455,0.953887884267631,2.2659755671446993
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,53,718,717.8825073242188,0.0595007948577404,0.9556962025316456,2.2595930560253152
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,54,718,717.3887939453125,0.0594675242900848,0.9547920433996384,2.2620000268980114
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,55,718,717.9385375976562,0.0594742782413959,0.948010849909584,2.263931893282345
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,56,718,717.5768432617188,0.0594583563506603,0.9448462929475588,2.258467244069441
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,57,718,717.991455078125,0.0594834871590137,0.9561482820976492,2.2613323331752784
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,58,718,718.6903686523438,0.0595260225236415,0.9466546112115732,2.2641941655086293
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,59,718,716.8087768554688,0.0594788305461406,0.9584086799276672,2.2655910500272847
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,60,718,717.4398803710938,0.0594749599695205,0.9484629294755876,2.2613696584233662
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,61,718,718.09130859375,0.059557270258665,0.948010849909584,2.2621914280148245
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,62,718,718.1306762695312,0.0595002844929695,0.9466546112115732,2.26129984923029
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,63,718,717.722900390625,0.0594795420765876,0.940777576853526,2.261512132111874
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,64,718,718.3833618164062,0.0595085471868515,0.951627486437613,2.2625495301818703
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,65,718,717.6622924804688,0.0594141110777854,0.9498191681735986,2.26409367066985
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,66,718,717.6446533203125,0.0594835616648197,0.939873417721519,2.263183466183241
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,67,718,718.3056030273438,0.0595206059515476,0.9452983725135624,2.261567712491977
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,68,718,717.8512573242188,0.059517003595829,0.9421338155515372,2.259354756568191
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,69,718,718.4263305664062,0.0595336221158504,0.9561482820976492,2.260521324577807
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,70,718,718.899658203125,0.0596058256924152,0.9471066907775768,2.2582304437877925
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,71,718,718.5465698242188,0.0594803765416145,0.9452983725135624,2.2642509714917955
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,72,718,717.9091796875,0.0594738572835922,0.953887884267631,2.2660570916668408
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,73,718,717.3761596679688,0.0595236532390117,0.951627486437613,2.260697359416665
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,74,718,718.393798828125,0.0594978481531143,0.9466546112115732,2.2640268872540057
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,75,718,718.57373046875,0.0594931729137897,0.9471066907775768,2.2628625703866945
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,76,718,718.3436279296875,0.0595505833625793,0.9584086799276672,2.2614654551523516
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,77,718,718.6021728515625,0.0595348291099071,0.9425858951175408,2.2600989036020827
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,78,718,718.1275024414062,0.0595050305128097,0.9529837251356238,2.260710971418704
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,79,718,717.7116088867188,0.0595151409506797,0.948010849909584,2.2593471464325527
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,80,718,718.3363647460938,0.0595286153256893,0.9466546112115732,2.258991453988117
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,81,718,718.146484375,0.0595406182110309,0.9561482820976492,2.2558553088187683
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,82,718,718.0352783203125,0.0594994761049747,0.9525316455696202,2.264012277487228
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,83,718,718.045654296875,0.0594387650489807,0.955244122965642,2.262940263412975
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,84,718,717.5294189453125,0.0594570934772491,0.9547920433996384,2.2628574743349947
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,85,718,718.5239868164062,0.0595783106982708,0.950271247739602,2.2618696315874014
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,86,718,718.9783325195312,0.0595244690775871,0.948010849909584,2.2628445948719955
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,87,718,717.9376220703125,0.0594972148537635,0.9462025316455696,2.2625227278140114
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,88,718,717.9249877929688,0.0594737865030765,0.9579566003616636,2.2639678225444735
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,89,718,717.454833984375,0.0595302358269691,0.939873417721519,2.2562222457109145
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,90,718,717.9710693359375,0.059526477009058,0.9380650994575044,2.2623779062889353
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,91,718,717.418212890625,0.0595137067139148,0.9584086799276672,2.2606146338050443
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,92,718,717.7762451171875,0.0594792701303958,0.9466546112115732,2.265043998298367
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,93,718,718.3024291992188,0.0595419891178607,0.9403254972875226,2.2603612488552183
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,94,718,718.6708984375,0.0595863312482833,0.9534358047016276,2.258490100140929
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,95,718,717.2970581054688,0.0594388619065284,0.9430379746835442,2.265618061051812
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,96,718,717.064208984375,0.0594484247267246,0.950271247739602,2.260106626812496
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,97,718,718.6248168945312,0.0594890043139457,0.9484629294755876,2.2614059570808265
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,98,718,717.3160400390625,0.0595017112791538,0.9421338155515372,2.258919303448393
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.075,unif,,mean,99,718,717.4358520507812,0.0595029890537261,0.9489150090415912,2.2613563876184424
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.1,unif,,mean,0,957,957.1175537109376,0.0508510209619998,0.9556962025316456,2.260749450889755
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.1,unif,,mean,1,957,957.2550048828124,0.0508396513760089,0.9466546112115732,2.2623271972910985
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.1,unif,,mean,2,957,956.5755004882812,0.0508203655481338,0.9493670886075948,2.2627481156112634
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.1,unif,,mean,3,957,957.8698120117188,0.0508467219769954,0.9561482820976492,2.2661556081665672
bbh+gpqa+ifeval+math+musr,50.0,0.1,0.1,unif,,mean,4,957,957.4417114257812,0.0508714206516742,0.9475587703435804,2.2656788232498966
