dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,ess_multiplier,ess_multiplier_serr,coverage,coverage_serr,mean_width,mean_width_serr
mmlu-pro,0.0,0.0001,0.05,49.5,1.2396311536683218,0.00015629560525065827,0.9503886127428829,0.00043590501004545773,0.07940397016704077,4.595997338985018e-06
mmlu-pro,0.0,0.0001,0.075,49.5,1.2470053151612768,0.00013662505256132845,0.9499502937189337,0.0004862232675571667,0.0637825051695108,3.458674878056282e-06
mmlu-pro,0.0,0.0001,0.1,49.5,1.2515369212316256,0.00012761869023252597,0.9493854496159061,0.0004973115080735475,0.05438513088971372,2.5216856572319285e-06
mmlu-pro,0.0,0.0001,0.125,49.5,1.2545249407342878,0.00011865325578857018,0.9496746497966562,0.0004864580032032357,0.04790349759161468,1.9358466084426165e-06
mmlu-pro,0.0,0.0001,0.15,49.5,1.2569255772290933,0.00010169273648565126,0.9501355625847266,0.0004582827700363292,0.043072296679019885,1.6539777261906612e-06
mmlu-pro,0.0,0.0001,0.175,49.5,1.2586921841259342,9.723558667114824e-05,0.9489787618617262,0.00047083491022399725,0.039256146103143645,1.4275658000075832e-06
mmlu-pro,0.0,0.0001,0.2,49.5,1.2601368872663705,8.800716413675906e-05,0.9495797559873475,0.0005038497922964192,0.03613806303590532,1.2506656990348638e-06
mmlu-pro,0.0,0.0001,0.225,49.5,1.261286389173124,8.428827845715382e-05,0.9495571622232264,0.0004827551891017724,0.03351851440966125,1.0173741171143166e-06
mmlu-pro,0.0,0.0001,0.25,49.5,1.2619680495165375,7.921095122221609e-05,0.9493583370989608,0.00047171721194306447,0.03127208044752474,9.005837241529542e-07
mmlu-pro,0.0,0.001,0.025,49.5,1.308298453617539,0.00023110813095336482,0.9502123813827384,0.00044531796192991813,0.11077244356274601,1.0872484213455788e-05
mmlu-pro,0.0,0.001,0.05,49.5,1.3478834518361842,0.00016755453128678945,0.950347943967465,0.00043765150200537797,0.07614866383373733,4.533614739174803e-06
mmlu-pro,0.0,0.001,0.075,49.5,1.3736235734976443,0.00014304746226723408,0.9497514685946679,0.0005140147169775289,0.060771764926612334,3.4027771062782287e-06
mmlu-pro,0.0,0.001,0.1,49.5,1.3919466011794244,0.00013491212695682702,0.948933574333484,0.0005234183108940527,0.05156923834234472,2.4963010889020806e-06
mmlu-pro,0.0,0.001,0.125,49.5,1.4058794321138957,0.0001284684668528321,0.9494441934026209,0.0004699660932883983,0.04525148503482337,2.0142497080575784e-06
mmlu-pro,0.0,0.001,0.15,49.5,1.4170888203256597,0.00010989457256792015,0.9492498870311795,0.00047483058290896717,0.04056526053696866,1.5519113059092676e-06
mmlu-pro,0.0,0.001,0.175,49.5,1.426229370365443,0.00010328296743334077,0.949426118391324,0.00046535287595269784,0.036878456398844676,1.370944126832292e-06
mmlu-pro,0.0,0.001,0.2,49.5,1.4338438525644688,9.855178412844482e-05,0.9502937189335744,0.00048298349653632945,0.03387839306145902,1.173314284258492e-06
mmlu-pro,0.0,0.001,0.225,49.5,1.4403225656492493,9.359045258554661e-05,0.9500090375056485,0.0004746985150069719,0.03136618744581934,1.0022958214349287e-06
mmlu-pro,0.0,0.001,0.25,49.5,1.445713948640604,8.930871162194867e-05,0.9498689561680976,0.0004445039075647972,0.029217279013246254,8.511271998387896e-07
mmlu-pro,0.0,0.01,0.025,49.5,1.7095724092690103,0.00032055924636763516,0.9500045187528242,0.0004699766260396203,0.0969039516896009,1.0498124647300385e-05
mmlu-pro,0.0,0.01,0.05,49.5,1.8214227771630163,0.00020470105766504267,0.949403524627203,0.00045148508624815836,0.06550629973411555,4.4272224869890204e-06
mmlu-pro,0.0,0.01,0.075,49.5,1.8941438151435628,0.0001992466106134706,0.9497198373248983,0.0005485226295614171,0.05175225306302304,3.2542113046442215e-06
mmlu-pro,0.0,0.01,0.1,49.5,1.9471486200448993,0.00017986819314723428,0.9489787618617262,0.0004946333864622005,0.04360160309821363,2.3595232181770407e-06
mmlu-pro,0.0,0.01,0.125,49.5,1.98829048124129,0.0001865128103686563,0.9495571622232264,0.000526685049654629,0.038051078952848864,1.9336156270718297e-06
mmlu-pro,0.0,0.01,0.15,49.5,2.0218213631302224,0.00016839311017786108,0.9497333935833709,0.0004740230475044491,0.033961075767874674,1.558410759604561e-06
mmlu-pro,0.0,0.01,0.175,49.5,2.0497334483311307,0.00016673041340138067,0.9493809308630818,0.0005045370412519072,0.030762296896427822,1.4205079188364973e-06
mmlu-pro,0.0,0.01,0.2,49.5,2.0736907141039933,0.00015198249604243022,0.9497785811116133,0.0004743231807763184,0.02817096721380944,1.1637786277087595e-06
mmlu-pro,0.0,0.01,0.225,49.5,2.0946402884035713,0.0001522123702134294,0.948933574333484,0.0004365763834658932,0.026009794007986736,1.0282557553168406e-06
mmlu-pro,0.0,0.01,0.25,49.5,2.1128082544507727,0.0001402884421892454,0.94921825576141,0.0004759189614053961,0.02416856849566097,8.833337749017147e-07
mmlu-pro,,1.0,0.025,49.5,2.95461657232913,0.0016736956429864295,0.9427835517397198,0.0004962854254204218,0.07371219716966147,2.170525141423507e-05
mmlu-pro,,1.0,0.05,49.5,3.7163418254878504,0.0016886861557123705,0.9443696339810213,0.0004541469779967231,0.04585997492074962,1.0847232832149446e-05
mmlu-pro,,1.0,0.075,49.5,4.245987049864085,0.001647689516953168,0.9459150474469047,0.00044189198322086185,0.03456596191972489,6.786310273402167e-06
mmlu-pro,,1.0,0.1,49.5,4.652126101850937,0.0013932691238158388,0.9462494351558971,0.0004004977289298236,0.028208349272608707,4.691469818951463e-06
mmlu-pro,,1.0,0.125,49.5,4.986516190394746,0.001523791319300309,0.9470628106642568,0.00042990566623161394,0.024027559757232614,3.79860489639063e-06
mmlu-pro,,1.0,0.15,49.5,5.280870486819246,0.0014373313728951744,0.9470537731586083,0.0004493144745004624,0.02101363416761155,2.9363488831551075e-06
mmlu-pro,,1.0,0.175,49.5,5.547476973692031,0.0013428219855371169,0.947582467239042,0.0004253537835896704,0.01869909388944502,2.3857309196749983e-06
mmlu-pro,,1.0,0.2,49.5,5.784679541649593,0.0012621018823161276,0.9484816990510619,0.00047260135787149737,0.016866881586611218,1.9308193321301505e-06
mmlu-pro,,1.0,0.225,49.5,6.0013775932422,0.0012371123350247528,0.9479575237234523,0.00046590103813428816,0.015366209913045112,1.5982616350998015e-06
mmlu-pro,,1.0,0.25,49.5,6.190443863544374,0.001188860473008526,0.949037505648441,0.00047530316326294163,0.014119542222469994,1.430027588562179e-06
